timestamp_utc,mts,open,close,high,low,volume
2026-09-06T00:00:00+00:00,1788652800000,0.00016,0.00016,0.00016,0.00016,400.75
2026-09-05T23:00:00+00:00,1788649200000,0.00021769,0.00021813,0.00021817,0.00021767,829.79
2026-09-05T22:00:00+00:00,1788645600000,0.0002134,0.00027247,0.00030281,0.00017644,366475.63858102995
2026-09-05T21:00:00+00:00,1788642000000,0.000255,0.00028875,0.00029097,0.00022,15480.07426386
2026-09-05T20:00:00+00:00,1788638400000,0.00021211,0.00023477,0.00024658,0.00021209,4278
2026-09-05T19:00:00+00:00,1788634800000,0.00026051,0.00028289,0.00029932,0.00022538,774284.83140774
2026-09-05T18:00:00+00:00,1788631200000,0.00026877,0.00028767,0.00028767,0.00024207,17209.06416282
2026-09-05T17:00:00+00:00,1788627600000,0.00022,0.00027397,0.0002754,0.00022,34787.40362527
2026-09-05T16:00:00+00:00,1788624000000,0.00025342,0.00026484,0.00027492,0.00023721,2814.71
2026-09-05T15:00:00+00:00,1788620400000,0.00022906,0.00026027,0.00029382,0.00022906,23482.9447426
2026-09-05T14:00:00+00:00,1788616800000,0.00022913,0.00028767,0.00028767,0.00022913,5657.58281106
2026-09-05T12:00:00+00:00,1788609600000,0.00026575,0.0003095,0.0003095,0.00026575,93284757.89525795
2026-09-05T08:00:00+00:00,1788595200000,0.000175,0.00027397,0.00028672,0.000175,45250.44130487
2026-09-05T05:00:00+00:00,1788584400000,0.00021188,0.00027501,0.00027501,0.00021188,1888.10673148
2026-09-05T04:00:00+00:00,1788580800000,0.000255,0.00025842,0.00028767,0.00022913,154970.24424077
2026-09-05T03:00:00+00:00,1788577200000,0.00027,0.00027,0.00027,0.00027,1591.13179029
2026-09-05T02:00:00+00:00,1788573600000,0.000264,0.00027799,0.00027799,0.00025956,24968.36209181
2026-09-05T01:00:00+00:00,1788570000000,0.00022,0.000278,0.000278,0.00022,11976.54087602
2026-09-05T00:00:00+00:00,1788566400000,0.00023165,0.00027699,0.00027699,0.00023165,13431.37264955
2026-09-04T23:00:00+00:00,1788562800000,0.00025514,0.00027042,0.0002812,0.00025514,13828.72235054
2026-09-04T22:00:00+00:00,1788559200000,0.00026575,0.00025,0.00028879,0.0001914,1257483.09133879
2026-09-04T21:00:00+00:00,1788555600000,0.00024946,0.00025023,0.000284,0.00024946,423145.80880823004
2026-09-04T20:00:00+00:00,1788552000000,0.00025047,0.00026849,0.000273,0.00025047,10681.89868384
2026-09-04T19:00:00+00:00,1788548400000,0.00022377,0.00022377,0.00022377,0.00022377,173.03
2026-09-04T18:00:00+00:00,1788544800000,0.00023177,0.00024385,0.00024979,0.00022,5916.01704573
2026-09-04T16:00:00+00:00,1788537600000,0.000209,0.0002885,0.0002885,0.000209,152205.83576711
2026-09-04T15:00:00+00:00,1788534000000,0.00022,0.00014999,0.00024946,0.00014999,1689.3899999999999
2026-09-04T14:00:00+00:00,1788530400000,0.000257,0.00026682,0.00026682,0.00024398,24994.32
2026-09-04T13:00:00+00:00,1788526800000,0.00024604,0.00027827,0.00029383,0.00024604,108103.69729585
2026-09-04T12:00:00+00:00,1788523200000,0.00026056,0.00029399,0.00029399,0.00026056,113685.59128001
2026-09-04T11:00:00+00:00,1788519600000,0.00026098,0.00027825,0.00028926,0.00022415,61334.28557321
2026-09-04T10:00:00+00:00,1788516000000,0.00026112,0.00028863,0.000294,0.00024857,349003.30953880004
2026-09-04T09:00:00+00:00,1788512400000,0.00025926,0.00022,0.00029399,0.00022,107383.34700245
2026-09-04T08:00:00+00:00,1788508800000,0.00027,0.00027272,0.00028842,0.00022,52311.580111
2026-09-04T07:00:00+00:00,1788505200000,0.00021999,0.00027,0.00028842,0.00021999,32491.86965466
2026-09-04T06:00:00+00:00,1788501600000,0.00026027,0.00026594,0.0002837,0.000175,30492.75783283
2026-09-04T05:00:00+00:00,1788498000000,0.000209,0.00022348,0.00022348,0.000209,1201.43008168
2026-09-04T04:00:00+00:00,1788494400000,0.00021999,0.00026969,0.00026969,0.00021999,941.44280173
2026-09-04T03:00:00+00:00,1788490800000,0.00018556,0.00027397,0.00027397,0.00018556,19261.91056929
2026-09-04T02:00:00+00:00,1788487200000,0.00026088,0.00026088,0.00026088,0.00026088,150
2026-09-04T01:00:00+00:00,1788483600000,0.00026088,0.00028767,0.00028767,0.00019772,303004.18586807
2026-09-04T00:00:00+00:00,1788480000000,0.00021999,0.00028767,0.00028767,0.00021999,88476.50577704
2026-09-03T23:00:00+00:00,1788476400000,0.00025573,0.00028756,0.00028997,0.00025573,67064.55012612
2026-09-03T22:00:00+00:00,1788472800000,0.00027,0.00028767,0.00028767,0.0002,239078.62633839
2026-09-03T21:00:00+00:00,1788469200000,0.00021999,0.00027397,0.00027397,0.000209,10194.84293628
2026-09-03T20:00:00+00:00,1788465600000,0.00025205,0.00026466,0.00026986,0.00025205,2706.97
2026-09-03T19:00:00+00:00,1788462000000,0.00022234,0.00026728,0.00027397,0.000175,37998.59286704
2026-09-03T18:00:00+00:00,1788458400000,0.00024658,0.00024658,0.00024658,0.00024658,150
2026-09-03T17:00:00+00:00,1788454800000,0.00025246,0.00024946,0.0003086,0.00021999,251879.80129254
2026-09-03T16:00:00+00:00,1788451200000,0.00025,0.00028481,0.000308,0.00025,395342.39877906
2026-09-03T15:00:00+00:00,1788447600000,0.000255,0.00027397,0.00029999,0.00019178,209240.10326041
2026-09-03T14:00:00+00:00,1788444000000,0.0002464,0.000288,0.000309,0.0002464,1722114.0311804
2026-09-03T12:00:00+00:00,1788436800000,0.000175,0.00022385,0.00022385,0.000175,10686.70367358
2026-09-03T10:00:00+00:00,1788429600000,0.00030996,0.00030996,0.00030996,0.00030996,18000000
2026-09-03T07:00:00+00:00,1788418800000,0.000175,0.00019,0.00019,0.000175,10491.01938672
2026-09-03T04:00:00+00:00,1788408000000,0.00024,0.00024962,0.00024962,0.00024,15154.71
2026-09-03T03:00:00+00:00,1788404400000,0.00022344,0.000278,0.000278,0.00022344,35397.748398409996
2026-09-03T01:00:00+00:00,1788397200000,0.00022,0.00022,0.00022,0.00022,787.35985436
2026-09-02T21:00:00+00:00,1788382800000,0.00022108,0.00025378,0.00025602,0.00022108,4316
2026-09-02T20:00:00+00:00,1788379200000,0.00024316,0.0002575,0.0002575,0.000178,25021.62298325
2026-09-02T19:00:00+00:00,1788375600000,0.00023529,0.00023754,0.00023969,0.00023529,931.71
2026-09-02T18:00:00+00:00,1788372000000,0.00024945,0.00021308,0.00024945,0.0002102,2668.88
2026-09-02T17:00:00+00:00,1788368400000,0.00021326,0.00022,0.00022,0.00021152,7413.049999999999
2026-09-02T16:00:00+00:00,1788364800000,0.000209,0.00026575,0.000274,0.000209,9986.54599188
2026-09-02T15:00:00+00:00,1788361200000,0.00022803,0.00027397,0.00028767,0.00022803,52050.87524361
2026-09-02T14:00:00+00:00,1788357600000,0.00025,0.00025263,0.00025263,0.00025,4464.179999999999
2026-09-02T13:00:00+00:00,1788354000000,0.0002041,0.0003,0.0003,0.0002041,895659.3569891
2026-09-02T08:00:00+00:00,1788336000000,0.00021,0.00021,0.00021,0.00021,78849.43473816999
2026-09-02T07:00:00+00:00,1788332400000,0.0002041,0.0002464,0.0002464,0.0002041,43214.679672930004
2026-09-02T05:00:00+00:00,1788325200000,0.0002041,0.000209,0.000209,0.0002041,27526.472551569997
2026-09-02T03:00:00+00:00,1788318000000,0.000209,0.00024,0.00024,0.000209,13821.92992286
2026-09-01T21:00:00+00:00,1788296400000,0.00022854,0.00022854,0.00022854,0.00022854,190.28196365
2026-09-01T18:00:00+00:00,1788285600000,0.00023279,0.0002575,0.0002575,0.00023279,6979.139999999999
2026-09-01T17:00:00+00:00,1788282000000,0.00022,0.0002,0.00024744,0.0002,10787.16345106
2026-09-01T16:00:00+00:00,1788278400000,0.000209,0.00023951,0.0002491,0.000209,115783.69043409001
2026-09-01T14:00:00+00:00,1788271200000,0.00023491,0.00023491,0.00023491,0.00023491,262.03095173
2026-09-01T13:00:00+00:00,1788267600000,0.00022,0.00025947,0.000318,0.00022,6994385.48569408
2026-09-01T12:00:00+00:00,1788264000000,0.00020965,0.0002134,0.0002134,0.00020965,1853.22
2026-09-01T11:00:00+00:00,1788260400000,0.00020951,0.0002254,0.0002254,0.00020951,2995.34069596
2026-09-01T10:00:00+00:00,1788256800000,0.00020917,0.00020917,0.00020917,0.00020917,163.01
2026-09-01T09:00:00+00:00,1788253200000,0.00020967,0.00020903,0.00022,0.00020903,4331.03262025
2026-09-01T08:00:00+00:00,1788249600000,0.00021048,0.00023445,0.00023445,0.00021048,1816.70469222
2026-09-01T07:00:00+00:00,1788246000000,0.00022433,0.00021274,0.00022433,0.00020981,1344.93647644
2026-09-01T06:00:00+00:00,1788242400000,0.00020976,0.00022,0.00022,0.00020976,1568.60147341
2026-09-01T05:00:00+00:00,1788238800000,0.00021053,0.00023182,0.00023182,0.0002098,20149.52844056
2026-09-01T02:00:00+00:00,1788228000000,0.00022,0.00022,0.00022,0.00022,279
2026-09-01T01:00:00+00:00,1788224400000,0.00022,0.00022,0.00022,0.00022,526
2026-09-01T00:00:00+00:00,1788220800000,0.00022,0.00025721,0.00025721,0.00022,8510.17552174
2026-08-31T23:00:00+00:00,1788217200000,0.00022,0.00023694,0.00025435,0.00022,3161.6528539299998
2026-08-31T21:00:00+00:00,1788210000000,0.0002,0.00026872,0.00026872,0.0002,8705.6623252
2026-08-31T20:00:00+00:00,1788206400000,0.00021939,0.00022397,0.00026685,0.00021939,14767.40638214
2026-08-31T19:00:00+00:00,1788202800000,0.00026084,0.00026,0.00026729,0.00023881,44766.78130101
2026-08-31T18:00:00+00:00,1788199200000,0.0002356,0.00026084,0.00026548,0.00014999,51953.383845690005
2026-08-31T17:00:00+00:00,1788195600000,0.0002489,0.00024587,0.00026517,1e-05,51943.62657746
2026-08-31T16:00:00+00:00,1788192000000,0.00024587,0.00025202,0.00025202,0.00024587,3475.7
2026-08-31T15:00:00+00:00,1788188400000,0.00021945,0.00024587,0.0002464,0.00018927,163665.4685304
2026-08-31T14:00:00+00:00,1788184800000,0.00016566,0.00016566,0.00016566,0.00016566,170.40471524
2026-08-31T12:00:00+00:00,1788177600000,0.00024396,0.00019988,0.00024841,0.00019988,997.86
2026-08-31T11:00:00+00:00,1788174000000,0.00022662,0.00023081,0.00026517,0.000209,8192.790683539999
2026-08-31T10:00:00+00:00,1788170400000,0.00024946,0.0002551,0.00026575,0.00023579,6449.11
2026-08-31T09:00:00+00:00,1788166800000,0.0002408,0.00026676,0.00026676,0.0002408,11151.81068437
2026-08-31T08:00:00+00:00,1788163200000,0.00026873,0.00026874,0.00027397,0.0002411,3379.19257484
2026-08-31T07:00:00+00:00,1788159600000,0.00027359,0.0002772,0.00027999,0.00023898,50982.14719707
2026-08-31T06:00:00+00:00,1788156000000,0.00025816,0.00027123,0.00027123,0.00023514,623828.93971886
2026-08-31T05:00:00+00:00,1788152400000,0.000209,0.00024946,0.00026431,0.000209,549461.1154905399
2026-08-31T04:00:00+00:00,1788148800000,0.00023557,0.00024316,0.00024316,0.000209,2622.48786464
2026-08-31T03:00:00+00:00,1788145200000,0.00024443,0.00025082,0.000257,0.00023247,2111.85504133
2026-08-31T02:00:00+00:00,1788141600000,0.00023202,0.00022749,0.00025168,0.000209,24453.21557592
2026-08-31T01:00:00+00:00,1788138000000,0.0002256,0.00022868,0.00024946,0.00022195,3003.89
2026-08-31T00:00:00+00:00,1788134400000,0.00024463,0.00024463,0.00024463,0.00024463,236.92034415
2026-08-30T23:00:00+00:00,1788130800000,0.000209,0.00024735,0.00024735,0.000209,33166.01241758
2026-08-30T22:00:00+00:00,1788127200000,0.000209,0.00023356,0.00025735,0.000209,16963.76712841
2026-08-30T21:00:00+00:00,1788123600000,0.000209,0.00023112,0.00023112,0.000209,26701.72064177
2026-08-30T20:00:00+00:00,1788120000000,0.00022638,0.000209,0.00022638,0.000209,51928.527705429995
2026-08-30T19:00:00+00:00,1788116400000,0.0002,0.0002,0.0002,0.0002,10000
2026-08-30T17:00:00+00:00,1788109200000,0.000174,0.000209,0.000209,0.000174,31291.16604568
2026-08-30T16:00:00+00:00,1788105600000,0.00022,0.00022,0.00022,0.00022,243.27
2026-08-30T14:00:00+00:00,1788098400000,0.000219,0.00026,0.00026,0.000219,7419.54
2026-08-30T13:00:00+00:00,1788094800000,0.000238,0.00024,0.00024,0.000209,51449.9406296
2026-08-30T12:00:00+00:00,1788091200000,0.000225,0.0002464,0.0002464,0.000225,1306.58877316
2026-08-30T11:00:00+00:00,1788087600000,0.00022,0.00022,0.00022,0.00022,376.34
2026-08-30T09:00:00+00:00,1788080400000,0.000215,0.000215,0.000215,0.000215,2107.79
2026-08-30T08:00:00+00:00,1788076800000,0.00021445,0.00023072,0.00023072,0.00021445,554.9171995300001
2026-08-30T07:00:00+00:00,1788073200000,0.000175,0.00019,0.00019,0.000175,74210.98134857
2026-08-29T23:00:00+00:00,1788044400000,0.00022,0.00022,0.00022,0.00022,172.73
2026-08-29T22:00:00+00:00,1788040800000,0.000177,0.000177,0.000177,0.000177,80677.22320985
2026-08-29T19:00:00+00:00,1788030000000,0.00026301,0.00028057,0.00028057,0.00026301,25380.3079622
2026-08-29T18:00:00+00:00,1788026400000,0.00018,0.00018,0.00018,0.00018,347
2026-08-29T17:00:00+00:00,1788022800000,0.00025266,0.00026392,0.00026483,0.00022394,3588.29
2026-08-29T16:00:00+00:00,1788019200000,0.00022,0.00027397,0.00027562,0.00022,13349.07213789
2026-08-29T15:00:00+00:00,1788015600000,0.00022,0.00028,0.00028,0.00022,31858.06202941
2026-08-29T14:00:00+00:00,1788012000000,0.00024946,0.000241,0.00024946,0.00022208,1347.29155074
2026-08-29T13:00:00+00:00,1788008400000,0.00024946,0.00024946,0.00024946,0.00024946,622.9
2026-08-29T12:00:00+00:00,1788004800000,0.0002,0.00031166,0.00031166,0.0002,29079833.81266498
2026-08-29T09:00:00+00:00,1787994000000,0.00023817,0.00023918,0.00023918,0.00023817,339.86601479
2026-08-29T07:00:00+00:00,1787986800000,0.0002195,0.00022,0.00022,0.0002195,5800
2026-08-29T06:00:00+00:00,1787983200000,0.00022435,0.00026257,0.00026431,0.00022435,12095.380000000001
2026-08-29T05:00:00+00:00,1787979600000,0.0002195,0.00022928,0.00022928,0.0002195,627.56
2026-08-29T04:00:00+00:00,1787976000000,0.0002195,0.00022236,0.00022236,0.0002195,754.6870893600001
2026-08-29T03:00:00+00:00,1787972400000,0.0002195,0.0002195,0.0002195,0.0002195,300
2026-08-29T02:00:00+00:00,1787968800000,0.0002195,0.00015,0.00022,0.00015,7995.49
2026-08-29T00:00:00+00:00,1787961600000,0.00022155,0.00022262,0.0002409,0.00021994,2127.7200000000003
2026-08-28T23:00:00+00:00,1787958000000,0.0002284,0.0002284,0.0002284,0.0002284,282.49098457
2026-08-28T22:00:00+00:00,1787954400000,0.00021967,0.0002298,0.00023358,0.00021967,1300.89
2026-08-28T21:00:00+00:00,1787950800000,0.00023955,0.00024199,0.00024199,0.00023955,446.53098457
2026-08-28T20:00:00+00:00,1787947200000,0.00022244,0.00023384,0.00023384,0.00022244,492.12
2026-08-28T19:00:00+00:00,1787943600000,0.00025811,0.00025205,0.00027397,0.00022123,39003.6895592
2026-08-28T18:00:00+00:00,1787940000000,0.00022639,0.00025693,0.0002895,0.00022639,31677.16834309
2026-08-28T17:00:00+00:00,1787936400000,0.00025753,0.00026575,0.00028877,0.000209,125389.85491074
2026-08-28T16:00:00+00:00,1787932800000,0.00024946,0.00025483,0.00029801,0.00022,79632.43209413
2026-08-28T15:00:00+00:00,1787929200000,0.00022031,0.00028796,0.00029399,0.000209,116583.88895769
2026-08-28T14:00:00+00:00,1787925600000,0.00024724,0.00029393,0.0003,0.00024724,82833.21724479
2026-08-28T13:00:00+00:00,1787922000000,0.0002589,0.00027123,0.00029288,0.00022278,73094.98640996
2026-08-28T12:00:00+00:00,1787918400000,0.0002609,0.00027397,0.00028603,0.0002499,14498.98303793
2026-08-28T11:00:00+00:00,1787914800000,0.00024854,0.00028343,0.000284,0.00024854,20902.60668509
2026-08-28T10:00:00+00:00,1787911200000,0.00024986,0.00027943,0.00029801,0.00024899,92240.89135335
2026-08-28T09:00:00+00:00,1787907600000,0.00023898,0.00029133,0.00029133,0.00022,52706.39703713
2026-08-28T08:00:00+00:00,1787904000000,0.00027397,0.00027959,0.00029622,0.0002236,92663.8927583
2026-08-28T07:00:00+00:00,1787900400000,0.00026062,0.000295,0.000295,0.00022,25240.36876682
2026-08-28T06:00:00+00:00,1787896800000,0.00024076,0.00024759,0.00030082,0.00022,293754.91156926
2026-08-28T05:00:00+00:00,1787893200000,0.00023304,0.00025571,0.00025606,0.00022976,1286.3
2026-08-28T04:00:00+00:00,1787889600000,0.00026246,0.00024807,0.00028767,0.0002318,17907.11211622
2026-08-28T03:00:00+00:00,1787886000000,0.00024946,0.00025156,0.00027397,0.00022577,9263.55144898
2026-08-28T02:00:00+00:00,1787882400000,0.00023422,0.0002222,0.00026745,0.0002222,24455.17479755
2026-08-28T01:00:00+00:00,1787878800000,0.00023971,0.00024247,0.00026015,0.00023971,41926.997677960004
2026-08-28T00:00:00+00:00,1787875200000,0.00024515,0.00025266,0.00027095,0.00022,3417.115634
2026-08-27T23:00:00+00:00,1787871600000,0.00023485,0.00027058,0.00027123,0.00023485,10268.87719623
2026-08-27T22:00:00+00:00,1787868000000,0.00026088,0.00028767,0.00028767,0.00025176,11644.33245631
2026-08-27T21:00:00+00:00,1787864400000,0.00027397,0.00027397,0.00030137,0.00024137,18653.41929307
2026-08-27T20:00:00+00:00,1787860800000,0.00022117,0.00026086,0.00030136,0.00021918,135238.40444128
2026-08-27T19:00:00+00:00,1787857200000,0.00026551,0.00028767,0.0003069,0.00026,34669.41464222
2026-08-27T18:00:00+00:00,1787853600000,0.00026028,0.00028688,0.0003063,0.00024247,297152.62228363
2026-08-27T17:00:00+00:00,1787850000000,0.00024247,0.00026,0.00031204,0.00023776,118622.13645748
2026-08-27T16:00:00+00:00,1787846400000,0.00024247,0.00022552,0.00031233,0.00021961,182222.80909174
2026-08-27T15:00:00+00:00,1787842800000,0.00024189,0.00024247,0.00034247,0.0002195,4871150.47502605
2026-08-27T14:00:00+00:00,1787839200000,0.00026999,0.0002665,0.000273,0.00022716,11010.48468869
2026-08-27T13:00:00+00:00,1787835600000,0.00026515,0.0002544,0.00026679,0.00024138,2514.35
2026-08-27T12:00:00+00:00,1787832000000,0.00024594,0.00026575,0.000273,0.00023562,7031.9255356
2026-08-27T11:00:00+00:00,1787828400000,0.00024735,0.00025278,0.00027396,0.00024735,1543.87943264
2026-08-27T10:00:00+00:00,1787824800000,0.00027397,0.00027397,0.00029315,0.00024223,8454.407364480001
2026-08-27T09:00:00+00:00,1787821200000,0.00024663,0.00026225,0.00028795,0.000226,55948.3977697
2026-08-27T08:00:00+00:00,1787817600000,0.00026188,0.00029507,0.00029507,0.00026035,70401.36362372
2026-08-27T07:00:00+00:00,1787814000000,0.00026049,0.00028616,0.00028616,0.00023228,59815.962145620004
2026-08-27T06:00:00+00:00,1787810400000,0.00026186,0.00027561,0.00030136,0.000177,1274542.10152765
2026-08-27T05:00:00+00:00,1787806800000,0.00029801,0.00026447,0.00030136,0.00025114,1113374.60633964
2026-08-27T04:00:00+00:00,1787803200000,0.00029801,0.00029072,0.00030136,0.00024613,1719239.01336434
2026-08-27T03:00:00+00:00,1787799600000,0.00029623,0.00029132,0.00030144,0.00027397,3529223.66209931
2026-08-27T02:00:00+00:00,1787796000000,0.00027512,0.00030136,0.00030243,0.00022,2816291.97234255
2026-08-27T01:00:00+00:00,1787792400000,0.00022,0.00030249,0.00030798,0.00022,317900.86399544
2026-08-27T00:00:00+00:00,1787788800000,0.00028258,0.0003069,0.00031,0.0002,203232.82958553
2026-08-26T23:00:00+00:00,1787785200000,0.00022,0.0003088,0.00030903,0.00022,34331.0102435
2026-08-26T22:00:00+00:00,1787781600000,0.00027411,0.00030884,0.00031148,0.0002195,36157.14317699
2026-08-26T21:00:00+00:00,1787778000000,0.00029494,0.00030223,0.00030959,0.000255,18677.52820324
2026-08-26T20:00:00+00:00,1787774400000,0.00026514,0.000292,0.00031,0.000255,51594.55933415
2026-08-26T19:00:00+00:00,1787770800000,0.00026211,0.00027245,0.00031082,0.00025266,283723.24482206
2026-08-26T18:00:00+00:00,1787767200000,0.00029315,0.00028036,0.00031181,0.00024622,53573649.75982102
2026-08-26T17:00:00+00:00,1787763600000,0.00026815,0.00029315,0.00029742,0.00022,1118251.96696009
2026-08-26T16:00:00+00:00,1787760000000,0.00024898,0.000255,0.00029369,0.00022,30143.09515645
2026-08-26T15:00:00+00:00,1787756400000,0.00026084,0.00029726,0.00029735,0.000209,122994.56669454
2026-08-26T14:00:00+00:00,1787752800000,0.00023972,0.00028588,0.00029728,0.00022825,1623063.27056032
2026-08-26T13:00:00+00:00,1787749200000,0.000242,0.00027397,0.00027397,0.000209,119969.80729226001
2026-08-26T12:00:00+00:00,1787745600000,0.00026489,0.000259,0.000273,0.000209,10524.10163218
2026-08-26T11:00:00+00:00,1787742000000,0.00024919,0.00026803,0.00031168,0.00024657,18065441.091463972
2026-08-26T10:00:00+00:00,1787738400000,0.00026131,0.00017995,0.00031182,0.00017995,86596281.17458437
2026-08-26T09:00:00+00:00,1787734800000,0.00022695,0.00026315,0.00029095,0.00022424,59815.65302892
2026-08-26T08:00:00+00:00,1787731200000,0.0002409,0.00027397,0.000275,0.0002409,7552.07903937
2026-08-26T07:00:00+00:00,1787727600000,0.00022049,0.00023024,0.00023024,0.00022049,788.45
2026-08-26T06:00:00+00:00,1787724000000,0.00022,0.00022864,0.00022864,0.00022,1382.92748493
2026-08-26T03:00:00+00:00,1787713200000,0.00022584,0.00024793,0.00024793,0.00022432,1339.82
2026-08-26T02:00:00+00:00,1787709600000,0.00022,0.00025075,0.00025075,0.00022,2635.61355275
2026-08-26T01:00:00+00:00,1787706000000,0.00025342,0.00026729,0.00026729,0.00025342,743.3199999999999
2026-08-26T00:00:00+00:00,1787702400000,0.00022,0.00024439,0.00024439,0.00022,2009.3589708
2026-08-25T21:00:00+00:00,1787691600000,0.0002195,0.00026392,0.00027397,0.0002195,9074.33
2026-08-25T20:00:00+00:00,1787688000000,0.000209,0.00025342,0.0002649,0.000209,29492.616007210003
2026-08-25T18:00:00+00:00,1787680800000,0.00026027,0.000209,0.00031125,0.000209,82621136.45642307
2026-08-25T17:00:00+00:00,1787677200000,0.0002195,0.00024946,0.0002845,0.0002195,15193.4646269
2026-08-25T16:00:00+00:00,1787673600000,0.0002195,0.00028023,0.00028023,0.00021934,74890.12436195
2026-08-25T15:00:00+00:00,1787670000000,0.00022912,0.00030814,0.00030814,0.00022912,594603.33270647
2026-08-25T14:00:00+00:00,1787666400000,0.00023971,0.00027397,0.00027397,0.00022,16039.673299439999
2026-08-25T13:00:00+00:00,1787662800000,0.00023542,0.00025267,0.0002734,0.0002,6225.416561800001
2026-08-25T12:00:00+00:00,1787659200000,0.00024387,0.00025626,0.00025626,0.00023185,1141.76
2026-08-25T11:00:00+00:00,1787655600000,0.00026088,0.00025156,0.00026575,0.00023149,9660.28106215
2026-08-25T10:00:00+00:00,1787652000000,0.00025049,0.00026518,0.00030834,0.00023266,151457.39877885
2026-08-25T09:00:00+00:00,1787648400000,0.000209,0.000255,0.00029808,0.000209,49184.82732606
2026-08-25T08:00:00+00:00,1787644800000,0.0002195,0.00027397,0.00030814,0.00021947,363173.23337293003
2026-08-25T07:00:00+00:00,1787641200000,0.00026189,0.00029953,0.00030999,0.000178,101710.93336976
2026-08-25T06:00:00+00:00,1787637600000,0.00025753,0.00024946,0.00030999,0.00022541,50148.781318299996
2026-08-25T05:00:00+00:00,1787634000000,0.0002586,0.00026312,0.000305,0.00024828,68155.40238513
2026-08-25T04:00:00+00:00,1787630400000,0.00026158,0.00029882,0.000308,0.00026158,77221.41501785
2026-08-25T03:00:00+00:00,1787626800000,0.00026358,0.000309,0.00031095,0.00022913,402575.14106993
2026-08-25T02:00:00+00:00,1787623200000,0.00026411,0.00027923,0.00031095,0.000209,2163502.97840077
2026-08-25T01:00:00+00:00,1787619600000,0.00027854,0.00026484,0.00031,0.000209,264452.18934662
2026-08-25T00:00:00+00:00,1787616000000,0.00027397,0.00030552,0.000308,0.00026949,200559.11478355998
2026-08-24T23:00:00+00:00,1787612400000,0.0002,0.00027202,0.00030137,0.0002,1501632.52671774
